ID,x,y,last_snow,first_snow,ssl,swi,sfgws,year,scv,sos,eos,dop,pkv,climatic_balance,T_max_summer,TTP,Elev,DAH
12661,515319.569,5317555.876,177,76,101,46.659,1,2006,3,109,345,265,0.869576863344327,135.7,19.5065934065934,156,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,0,0,0,91.246,0,2007,0,55,312,137,0.850026105537327,409.3,17.4857142857143,82,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,0,0,0,79.005,0,2008,0,75,314,161,0.834793148878444,164.5,18.1175824175824,86,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,167,63,104,39.486,0,2009,2,105,328,153,0.888188578194748,128,19.1692307692308,48,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,152,94,58,42.027,0,2010,1,105,320,161,0.865029530558816,150.1,19.1098901098901,56,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,86,80,6,62.476,0,2011,1,68,324,153,0.872515501396565,247.5,18.0252747252747,85,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,136,93,43,60.018,3,2012,1,94,324,153,0.85675845215388,242,19.010989010989,59,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,153,93,60,48.526,0,2013,1,107,311,161,0.86975208347313,-87.9,19.8054945054945,54,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,93,93,0,68.082,3,2014,1,73,345,160,0.852664821213557,260.2,18.2120879120879,87,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,150,93,57,64.124,4,2015,1,90,346,160,0.915360014167779,-110.3,21.1989010989011,70,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,162,93,69,68.286,4,2016,1,91,336,161,0.871088705047148,32.5,19.3307692307692,70,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,121,93,28,68.564,4,2017,1,77,309,153,0.843115302994284,47.8,20.7450549450549,76,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,129,93,36,51.344,0,2018,1,93,310,146,0.874913861001436,-151.8,21.7142857142857,53,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,133,94,39,59.467,8,2019,1,89,339,153,0.834695761966716,-106.5,21.9758241758242,64,932.306657630798,0.625949629273284
12661,515319.569,5317555.876,0,0,0,120.366,0,2020,0,28,321,152,0.850278622598742,-11.7,20.0010989010989,124,932.306657630798,0.625949629273284
12841,515551.225,5326590.474,0,0,0,61.884,0,2001,1,93,299,177,0.875350444701322,2.3,18.3043956043956,84,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,93,68,25,31.482,0,2002,3,119,293,194,0.856758081498149,17,18.367032967033,75,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,153,85,68,30.476,0,2003,2,116,297,161,0.843935126755412,-202.5,23.1824175824176,45,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,153,93,60,30.354,0,2004,2,119,305,193,0.830469597605273,121.9,17.978021978022,74,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,0,0,0,48.9,0,2005,0,105,305,169,0.866514630326482,-39.2,18.1494505494505,64,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,177,60,117,42.062,1,2006,2,110,326,177,0.858876186812341,40.8,19.1318681318681,67,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,0,0,0,39.397,0,2007,0,103,302,209,0.839407558881841,255.4,17.3461538461538,106,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,86,74,12,45.001,2,2008,1,104,305,176,0.862447856123255,25.7,17.7142857142857,72,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,178,57,121,34.381,0,2009,3,110,298,233,0.835442034287592,27.7,18.6934065934066,123,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,158,65,93,27.817,0,2010,3,119,307,185,0.849865226939862,84.7,18.4769230769231,66,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,86,51,35,37.501,0,2011,1,94,309,161,0.852351179155912,122.2,17.8593406593407,67,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,150,71,79,35.312,0,2012,2,118,302,169,0.881656198835662,17.4,19.3263736263736,51,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,156,99,57,21.923,0,2013,1,132,303,185,0.859744437281742,-176.5,19.5032967032967,53,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,0,0,0,49.646,0,2014,0,88,322,193,0.886698434257503,86.5,18.3582417582418,105,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,153,83,70,37.258,0,2015,2,112,314,152,0.824388954415372,-204.4,21.3131868131868,40,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,161,93,68,43.927,5,2016,2,111,316,185,0.860882114031073,-19.3,19.621978021978,74,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,123,94,29,42.865,6,2017,2,100,298,224,0.849112262730017,-58,20.1758241758242,124,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,0,0,0,58.56,0,2018,0,88,314,162,0.83818291508994,-127.7,20.8450549450549,74,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,142,82,60,32.564,3,2019,2,117,318,169,0.818784258589155,-102.5,20.9692307692308,52,1158.73053669339,1.07574789205534
12841,515551.225,5326590.474,0,0,0,34.828,0,2020,0,100,288,201,0.82192325475273,-100,19.1989010989011,101,1158.73053669339,1.07574789205534
12842,515551.225,5326358.817,0,0,0,72.741,0,2001,1,84,323,185,0.872062950016105,2.3,18.3043956043956,101,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,93,71,22,34.042,0,2002,3,116,297,232,0.860990404100028,17,18.367032967033,116,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,151,78,73,29.649,0,2003,2,117,296,161,0.830864089222234,-202.5,23.1824175824176,44,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,155,93,62,31.216,0,2004,1,118,306,178,0.838210410303802,121.9,17.978021978022,60,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,0,0,0,45.778,0,2005,0,108,310,177,0.882536351400145,-39.2,18.1494505494505,69,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,178,63,115,37.889,1,2006,3,114,327,216,0.876988057182363,40.8,19.1318681318681,102,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,0,0,0,44.769,0,2007,0,97,304,177,0.845014904814815,255.4,17.3461538461538,80,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,86,75,11,16.014,0,2008,1,132,305,240,0.834111299485307,25.7,17.7142857142857,108,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,175,56,119,36.225,0,2009,2,108,290,169,0.875731436948856,27.7,18.6934065934066,61,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,159,63,96,27.101,0,2010,2,120,308,177,0.855084377922631,84.7,18.4769230769231,57,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,85,51,34,37.501,0,2011,1,94,314,162,0.834979867544254,122.2,17.8593406593407,68,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,146,74,72,39.698,0,2012,2,114,300,170,0.893307395999365,17.4,19.3263736263736,56,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,155,93,62,33.244,0,2013,1,121,302,177,0.862682010313623,-176.5,19.5032967032967,56,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,0,0,0,41.13,0,2014,0,99,322,200,0.885578486257436,86.5,18.3582417582418,101,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,151,83,68,38.096,0,2015,2,111,305,154,0.83403060706351,-204.4,21.3131868131868,43,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,167,93,74,38.544,4,2016,2,116,320,186,0.870350499994855,-19.3,19.621978021978,70,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,121,93,28,41.334,6,2017,2,102,298,217,0.832782792643822,-58,20.1758241758242,115,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,0,0,0,42.254,0,2018,0,103,306,161,0.853334872854109,-127.7,20.8450549450549,58,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,144,81,63,30.739,3,2019,2,119,326,169,0.808756137301689,-102.5,20.9692307692308,50,1153.07893006895,1.26158534690751
12842,515551.225,5326358.817,0,0,0,34.08,0,2020,0,101,301,184,0.817780297008642,-100,19.1989010989011,83,1153.07893006895,1.26158534690751
12880,515551.225,5317555.876,0,0,0,147.663,0,2001,1,25,337,160,0.839949074740779,132.4,18.6461538461538,135,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,0,0,0,67.656,0,2002,0,81,339,153,0.849569505780317,16.8,18.7835164835165,72,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,145,93,52,52.553,6,2003,1,94,336,152,0.863997890136617,-183.3,23.7846153846154,58,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,150,97,53,52.205,2,2004,1,99,338,154,0.852639303920079,172.3,18.1252747252747,55,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,0,0,0,142.207,0,2005,0,24,315,154,0.878494468001021,30.6,18.5846153846154,130,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,180,74,106,44.224,1,2006,3,111,346,266,0.850700122304034,135.7,19.5065934065934,155,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,0,0,0,91.246,0,2007,0,55,325,226,0.803511000004444,409.3,17.4857142857143,171,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,0,0,0,66.14,0,2008,0,86,314,241,0.826603842891586,164.5,18.1175824175824,155,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,158,63,95,53.709,0,2009,2,91,330,146,0.844979036875134,128,19.1692307692308,55,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,152,97,55,43.019,0,2010,1,104,320,160,0.84747572684419,150.1,19.1098901098901,56,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,86,80,6,57.234,0,2011,1,74,326,145,0.850249126775914,247.5,18.0252747252747,71,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,136,93,43,60.018,3,2012,1,94,329,153,0.857854657598147,242,19.010989010989,59,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,151,93,58,49.661,0,2013,1,106,310,168,0.862252065707946,-87.9,19.8054945054945,62,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,93,93,0,70.952,3,2014,1,70,347,153,0.839961188443421,260.2,18.2120879120879,83,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,151,93,58,60.002,3,2015,1,93,344,153,0.868356895904614,-110.3,21.1989010989011,60,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,165,93,72,62.839,4,2016,1,96,341,168,0.869409934598212,32.5,19.3307692307692,72,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,121,93,28,68.564,4,2017,1,77,305,160,0.815194329040225,47.8,20.7450549450549,83,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,129,93,36,50.232,0,2018,1,94,311,146,0.854180139890973,-151.8,21.7142857142857,52,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,133,94,39,54.999,7,2019,1,94,338,154,0.809252772099634,-106.5,21.9758241758242,60,902.209068974999,0.281319728248853
12880,515551.225,5317555.876,0,0,0,79.545,0,2020,0,61,323,153,0.826225589378771,-11.7,20.0010989010989,92,902.209068974999,0.281319728248853
13034,515782.882,5332613.539,93,93,0,44.032,5,2001,4,108,312,192,0.86986602496612,100,18.3626373626374,84,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,86,86,0,27.519,0,2002,1,122,304,184,0.871973565536675,41,18.3835164835165,62,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,162,93,69,33.072,0,2003,1,113,325,168,0.86102771808662,-198.1,23.2098901098901,55,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,158,93,65,27.712,0,2004,2,122,335,186,0.872414667615291,194.8,17.9131868131868,64,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,0,0,0,44.278,0,2005,0,110,300,177,0.874968700007786,31,18.1571428571429,67,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,191,83,108,20.244,0,2006,3,133,320,192,0.878553722779661,78,19.0967032967033,59,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,0,0,0,40.266,0,2007,0,102,294,177,0.872282218599417,310.2,17.2868131868132,75,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,86,59,27,19.676,0,2008,1,126,297,224,0.849040552532266,32.2,17.7648351648352,98,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,171,61,110,37.049,0,2009,2,104,307,169,0.892404870544468,41.4,18.6175824175824,65,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,167,93,74,25.647,0,2010,1,120,307,162,0.815132491693579,115,18.5978021978022,42,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,127,65,62,38.265,1,2011,3,92,319,192,0.847761741518943,115.3,18.0241758241758,100,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,152,93,59,24.553,0,2012,2,127,305,185,0.890913297988474,65.6,19.6395604395604,58,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,179,62,117,25.168,0,2013,3,129,293,186,0.878202530776781,-171.9,19.6505494505495,57,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,0,0,0,40.582,0,2014,0,97,314,209,0.863636700249427,167.8,18.5373626373626,112,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,165,93,72,31.651,0,2015,1,118,334,176,0.894470924184416,-170.8,21.5274725274725,58,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,171,100,71,27.686,0,2016,1,126,334,185,0.886115144035624,32.4,19.6758241758242,59,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,130,94,36,31.882,3,2017,2,114,293,216,0.865418328866841,-13.5,20.0351648351648,102,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,162,66,96,33.279,0,2018,2,111,320,177,0.882376036692887,-156.4,20.7978021978022,66,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,156,93,63,29.434,4,2019,2,120,316,185,0.847776273551802,-80.5,20.9483516483516,65,1179.3096652026,1.0008628271913
13034,515782.882,5332613.539,134,97,37,34.656,1,2020,1,98,287,177,0.820025653142222,-24.1,19.2450549450549,79,1179.3096652026,1.0008628271913
13062,515782.882,5326127.161,0,0,0,89.943,0,2001,1,71,311,184,0.874666178520476,2.3,18.3043956043956,113,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,115,93,22,34.042,0,2002,2,116,288,194,0.871417972061083,17,18.367032967033,78,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,155,93,62,32.131,0,2003,1,114,305,162,0.868163475277955,-202.5,23.1824175824176,48,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,150,99,51,31.216,0,2004,1,118,301,178,0.85259672140885,121.9,17.978021978022,60,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,153,129,24,46.844,0,2005,1,107,301,177,0.888886638849056,-39.2,18.1494505494505,70,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,173,66,107,40.973,1,2006,2,111,323,162,0.860015555405093,40.8,19.1318681318681,51,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,168,141,27,42.903,0,2007,1,99,300,177,0.855318429594012,255.4,17.3461538461538,78,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,0,0,0,21.904,0,2008,0,125,303,216,0.86645434200902,25.7,17.7142857142857,91,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,159,62,97,33.478,0,2009,2,111,296,177,0.94877530141554,27.7,18.6934065934066,66,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,162,74,88,29.313,0,2010,2,117,302,177,0.871300624402973,84.7,18.4769230769231,60,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,93,61,32,35.76,0,2011,2,96,317,169,0.855429965797396,122.2,17.8593406593407,73,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,0,0,0,43.512,0,2012,0,110,307,168,0.884945614368082,17.4,19.3263736263736,58,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,164,68,96,31.145,0,2013,2,123,304,185,0.880646747168376,-176.5,19.5032967032967,62,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,0,0,0,42.597,0,2014,0,97,318,170,0.901283836277865,86.5,18.3582417582418,73,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,145,93,52,36.444,0,2015,1,113,323,168,0.89663503146822,-204.4,21.3131868131868,55,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,162,99,63,39.597,5,2016,1,115,317,186,0.861605855609627,-19.3,19.621978021978,71,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,0,0,0,40.588,0,2017,0,103,296,201,0.865624036821671,-58,20.1758241758242,98,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,165,53,112,38.172,0,2018,2,107,304,162,0.864437905016667,-127.7,20.8450549450549,55,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,160,82,78,31.658,3,2019,2,118,314,169,0.846974598081959,-102.5,20.9692307692308,51,1159.9922205197,-0.177764444392325
13062,515782.882,5326127.161,0,0,0,32.638,0,2020,0,103,299,185,0.806094215335898,-100,19.1989010989011,82,1159.9922205197,-0.177764444392325
13098,515782.882,5317787.532,80,73,7,90.315,9,2001,0,73,337,154,0.843092569454103,132.4,18.6461538461538,81,815.371687775356,-1.35369296881322
13098,515782.882,5317787.532,0,0,0,110.669,0,2002,0,45,346,241,0.844087000985013,16.8,18.7835164835165,196,815.371687775356,-1.35369296881322
13098,515782.882,5317787.532,144,96,48,57.015,7,2003,1,89,333,162,0.824055085154261,-183.3,23.7846153846154,73,815.371687775356,-1.35369296881322
13098,515782.882,5317787.532,135,93,42,57.608,3,2004,2,94,338,273,0.838736509028288,172.3,18.1252747252747,179,815.371687775356,-1.35369296881322
13098,515782.882,5317787.532,0,0,0,136.511,0,2005,0,29,324,178,0.891287745545804,30.6,18.5846153846154,149,815.371687775356,-1.35369296881322
13098,515782.882,5317787.532,183,80,103,43.073,1,2006,3,112,342,257,0.853700645942837,135.7,19.5065934065934,145,815.371687775356,-1.35369296881322
13098,515782.882,5317787.532,0,0,0,124.462,0,2007,0,25,323,178,0.858422282856579,409.3,17.4857142857143,153,815.371687775356,-1.35369296881322
13098,515782.882,5317787.532,0,0,0,41.961,0,2008,0,107,311,162,0.861693416910189,164.5,18.1175824175824,55,815.371687775356,-1.35369296881322
13098,515782.882,5317787.532,155,60,95,47.106,0,2009,2,97,324,176,0.883416466833483,128,19.1692307692308,79,815.371687775356,-1.35369296881322
13098,515782.882,5317787.532,161,93,68,42.027,0,2010,2,105,316,225,0.85430744478251,150.1,19.1098901098901,120,815.371687775356,-1.35369296881322
13098,515782.882,5317787.532,0,0,0,97.291,0,2011,0,32,324,250,0.842929925289264,247.5,18.0252747252747,218,815.371687775356,-1.35369296881322
13098,515782.882,5317787.532,126,93,33,64.085,3,2012,2,89,316,193,0.834676798317899,242,19.010989010989,104,815.371687775356,-1.35369296881322
13098,515782.882,5317787.532,157,79,78,62.95,2,2013,2,95,322,169,0.870368899915356,-87.9,19.8054945054945,74,815.371687775356,-1.35369296881322
